cookie_id,cross_cookie__items_history7__ref_available,cross_cookie__items_history7__mean_peer_count,cross_cookie__items_history7__max_peer_count,cross_cookie__items_history7__mean_peer_fraction,cross_cookie__items_history7__max_peer_fraction,cross_cookie__items_history7__share_seen,cross_cookie__items_history7__share_seen_ge3,cross_cookie__items_history7__peer_share_shared_ge1,cross_cookie__items_history7__peer_share_shared_ge2,cross_cookie__items_history7__max_shared_value_count,cross_cookie__items_history7__max_own_overlap_fraction,cross_cookie__items_history7__max_jaccard_shared_ge2,cross_cookie__items_same_day__mean_peer_count,cross_cookie__items_same_day__max_peer_count,cross_cookie__items_same_day__mean_peer_fraction,cross_cookie__items_same_day__max_peer_fraction,cross_cookie__items_same_day__share_seen,cross_cookie__items_same_day__share_seen_ge3,cross_cookie__items_same_day__peer_share_shared_ge1,cross_cookie__items_same_day__peer_share_shared_ge2,cross_cookie__items_same_day__max_shared_value_count,cross_cookie__items_same_day__max_own_overlap_fraction,cross_cookie__items_same_day__max_jaccard_shared_ge2
ck_b51e28974fe262be,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_a67855adca860716,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d08b6d55c38745a5,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_f58a3d54a18de025,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_d74e6232664c7781,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_b2dce863087049a5,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d9a86c607e928895,0.0,,,,,,,,,,,,0.2,1.0,0.0002777777777777778,0.001388888888888889,0.2,0.0,0.001388888888888889,0.0,1.0,0.2,0.0
ck_a3847cf9ad43220e,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_34b0036ba51cc00a,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d67dac2e8411f3f8,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_9f3a6ccc2d5cf4e5,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_a5881d8b38c13569,0.0,,,,,,,,,,,,0.09523809523809523,1.0,0.00013227513227513226,0.001388888888888889,0.09523809523809523,0.0,0.002777777777777778,0.0,1.0,0.047619047619047616,0.0
ck_dd7949af9ae2978d,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_2ad1fa371f7b9d34,0.0,,,,,,,,,,,,0.2,1.0,0.0002777777777777778,0.001388888888888889,0.2,0.0,0.001388888888888889,0.0,1.0,0.2,0.0
ck_32b76589e219f2ba,0.0,,,,,,,,,,,,0.1,1.0,0.0001388888888888889,0.001388888888888889,0.1,0.0,0.001388888888888889,0.0,1.0,0.1,0.0
ck_1512261aa39d1a1c,0.0,,,,,,,,,,,,0.25,1.0,0.00034722222222222224,0.001388888888888889,0.25,0.0,0.001388888888888889,0.0,1.0,0.25,0.0
ck_18d63dbd531aed25,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_ef0b97117ab5d4ff,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_6a37eb5b1d242783,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_18db81faadd2e569,0.0,,,,,,,,,,,,0.25,1.0,0.00034722222222222224,0.001388888888888889,0.25,0.0,0.001388888888888889,0.0,1.0,0.25,0.0
ck_089c766c3149d041,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_540e3556554124f0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_83665768e25d7bf2,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_6f303a3a41fa29a1,0.0,,,,,,,,,,,,0.5,1.0,0.0006944444444444445,0.001388888888888889,0.5,0.0,0.001388888888888889,0.0,1.0,0.5,0.0
ck_01a044250e5c8ac9,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_ec57ce7e8ad872c1,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_a8e5f07f8d8ba39b,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_45b6ddb462b531a2,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_4b1c76378ed8b615,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_103b6758b29bfc54,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_c4080557f6b3993c,0.0,,,,,,,,,,,,0.07692307692307693,1.0,0.00010683760683760684,0.001388888888888889,0.07692307692307693,0.0,0.001388888888888889,0.0,1.0,0.07692307692307693,0.0
ck_a5419436ce06cfe8,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_96f6bbd4a2a71633,0.0,,,,,,,,,,,,0.3333333333333333,1.0,0.0004629629629629629,0.001388888888888889,0.3333333333333333,0.0,0.001388888888888889,0.0,1.0,0.3333333333333333,0.0
ck_b6e758f1d4168be0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_c8a9792409ec2736,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_8ee40a465308203c,0.0,,,,,,,,,,,,0.07142857142857142,1.0,9.92063492063492e-05,0.001388888888888889,0.07142857142857142,0.0,0.001388888888888889,0.0,1.0,0.07142857142857142,0.0
ck_fa36ab5f2bfd49eb,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_3234064dd609e3a9,0.0,,,,,,,,,,,,0.1111111111111111,1.0,0.00015432098765432098,0.001388888888888889,0.1111111111111111,0.0,0.001388888888888889,0.0,1.0,0.1111111111111111,0.0
ck_ae9faf38c1a63a48,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_bdb97192eeac131e,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_68fb0cf6cd9c1f28,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d54c33c2a752148e,0.0,,,,,,,,,,,,0.08333333333333333,1.0,0.00011574074074074073,0.001388888888888889,0.08333333333333333,0.0,0.001388888888888889,0.0,1.0,0.08333333333333333,0.0
ck_27efafa3722b63d6,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_df2c486dc7f086c8,0.0,,,,,,,,,,,,0.08333333333333333,1.0,0.00011574074074074073,0.001388888888888889,0.08333333333333333,0.0,0.001388888888888889,0.0,1.0,0.08333333333333333,0.0
ck_e90e24d689f71f94,0.0,,,,,,,,,,,,1.0,1.0,0.001388888888888889,0.001388888888888889,1.0,0.0,0.001388888888888889,0.0,1.0,1.0,
ck_85e349fc54282e4c,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_b77fa0f221138edd,0.0,,,,,,,,,,,,0.2,1.0,0.0002777777777777778,0.001388888888888889,0.2,0.0,0.001388888888888889,0.0,1.0,0.2,0.0
ck_f651208e01a328c2,0.0,,,,,,,,,,,,0.0625,1.0,8.680555555555556e-05,0.001388888888888889,0.0625,0.0,0.001388888888888889,0.0,1.0,0.0625,0.0
ck_d3a121076a0362be,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d981913fcb6df379,0.0,,,,,,,,,,,,0.5,1.0,0.0006944444444444445,0.001388888888888889,0.5,0.0,0.001388888888888889,0.0,1.0,0.5,0.0
ck_c4ca806db614878e,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_9fa712d3ee98a6bd,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_ee91ea43245e6e54,0.0,,,,,,,,,,,,0.5,1.0,0.0006944444444444445,0.001388888888888889,0.5,0.0,0.001388888888888889,0.0,1.0,0.5,0.0
ck_53833c870ef9b5bf,0.0,,,,,,,,,,,,0.04,1.0,5.555555555555556e-05,0.001388888888888889,0.04,0.0,0.001388888888888889,0.0,1.0,0.04,0.0
ck_d509865a28631cd6,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_fbf74239b76b4279,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_552a2d3e3688d38c,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_259670b18e2e7a4e,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_189d4a71dfc8c807,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_147bb0821ea02446,0.0,,,,,,,,,,,,0.25,1.0,0.00034722222222222224,0.001388888888888889,0.25,0.0,0.001388888888888889,0.0,1.0,0.25,0.0
ck_08fb167826cb972b,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d7024ca017afd471,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_05970e743a4b225a,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_a464b435542c90fc,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_bdef3499361d6051,0.0,,,,,,,,,,,,0.1,1.0,0.0001388888888888889,0.001388888888888889,0.1,0.0,0.001388888888888889,0.0,1.0,0.1,0.0
ck_025f2fd0c69a94f0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_3ed2428eb46003be,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_e0a8a897286e1948,0.0,,,,,,,,,,,,0.2222222222222222,1.0,0.00030864197530864197,0.001388888888888889,0.2222222222222222,0.0,0.002777777777777778,0.0,1.0,0.1111111111111111,0.0
ck_6ae54e2bed780f40,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_0473422546a7f5f7,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_f723184da5d8b965,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_04a91b4263bfa4e3,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_bda2da82c58e61a0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_b304d4c8ecb4e73c,0.0,,,,,,,,,,,,0.2857142857142857,1.0,0.0003968253968253968,0.001388888888888889,0.2857142857142857,0.0,0.002777777777777778,0.0,1.0,0.14285714285714285,0.0
ck_95e2b624a495670b,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_be3766c3232a154c,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_137a6cd5e6d2713c,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_8cd30bbd9dd1fbcc,0.0,,,,,,,,,,,,0.5,1.0,0.0006944444444444445,0.001388888888888889,0.5,0.0,0.004166666666666667,0.0,1.0,0.16666666666666666,0.0
ck_6a4ae4bef0a13fa2,0.0,,,,,,,,,,,,0.5,1.0,0.0006944444444444445,0.001388888888888889,0.5,0.0,0.001388888888888889,0.0,1.0,0.5,0.0
ck_0ab5aac5c6d064f6,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_4cabac5ce6c0d86e,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_cfe25807d8b6fd01,0.0,,,,,,,,,,,,0.1111111111111111,1.0,0.00015432098765432098,0.001388888888888889,0.1111111111111111,0.0,0.001388888888888889,0.0,1.0,0.1111111111111111,0.0
ck_8cd62e4c62a1ae60,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_b00df2420a0dca7e,0.0,,,,,,,,,,,,0.0625,1.0,8.680555555555556e-05,0.001388888888888889,0.0625,0.0,0.001388888888888889,0.0,1.0,0.0625,0.0
ck_3d9cca343ae4b783,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_41bc33322312c787,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_73c5e8915274ea11,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_df77b38df33f9bc0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_b4f2dc273222d66a,0.0,,,,,,,,,,,,0.2,1.0,0.0002777777777777778,0.001388888888888889,0.2,0.0,0.001388888888888889,0.0,1.0,0.2,0.0
ck_c2b15c57b8213cb3,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_b53b70b5a86b9c59,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_655c40dc4dcdb8f7,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_cb878348da188c49,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_208379904384e52d,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_50f6ac21a1f544e5,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_58a5f01a89bd8604,0.0,,,,,,,,,,,,0.2857142857142857,1.0,0.0003968253968253968,0.001388888888888889,0.2857142857142857,0.0,0.002777777777777778,0.0,1.0,0.14285714285714285,0.0
ck_2edd43a1f8da317b,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_66582ec786d79626,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_495c0162a22a2c18,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_da433614fdd1e117,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_6e0a489e267bb734,0.0,,,,,,,,,,,,0.125,1.0,0.00017361111111111112,0.001388888888888889,0.125,0.0,0.001388888888888889,0.0,1.0,0.125,0.0
ck_43654155887827ad,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_2965d6a371300f5f,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_76eeed03dbec0199,0.0,,,,,,,,,,,,0.5,1.0,0.0006944444444444445,0.001388888888888889,0.5,0.0,0.002777777777777778,0.0,1.0,0.25,0.0
ck_e2665f9f549bb622,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_c411f5cf1665e4b2,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_cbf022675623fb1f,0.0,,,,,,,,,,,,0.07692307692307693,1.0,0.00010683760683760684,0.001388888888888889,0.07692307692307693,0.0,0.002777777777777778,0.0,1.0,0.038461538461538464,0.0
ck_a1181074abcc46ee,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_1acce9c33e89e904,0.0,,,,,,,,,,,,0.3333333333333333,1.0,0.0004629629629629629,0.001388888888888889,0.3333333333333333,0.0,0.001388888888888889,0.0,1.0,0.3333333333333333,0.0
ck_6d8662025bebe7f7,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_29bb37c22696a96e,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_8c509f86fe143eed,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_a35c7801cb9c2eb8,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_181dca60bba9938b,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_445f0aa5924f78a1,0.0,,,,,,,,,,,,0.047619047619047616,1.0,6.613756613756613e-05,0.001388888888888889,0.047619047619047616,0.0,0.001388888888888889,0.0,1.0,0.047619047619047616,0.0
ck_111b98cf3bb105ac,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_c3383d9784911a9a,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_fe1f708fa12ff44e,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_018e6d871ddfbc2a,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_e972a8ba764a90bd,0.0,,,,,,,,,,,,0.1111111111111111,1.0,0.00015432098765432098,0.001388888888888889,0.1111111111111111,0.0,0.001388888888888889,0.0,1.0,0.1111111111111111,0.0
ck_d61ea0f4fb4abfcd,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_9f0f4c722525bcbb,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_e1843ea3a9b0dba4,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_2a8eb322dceb212f,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_f185a8170709d085,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_a5c424c0f8c2debb,0.0,,,,,,,,,,,,0.16666666666666666,1.0,0.00023148148148148146,0.001388888888888889,0.16666666666666666,0.0,0.001388888888888889,0.0,1.0,0.16666666666666666,0.0
ck_7286d7f50662f51a,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_3b437871155aba04,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_e1c8d4da9775ee24,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_24a6716e8f1e7a5e,0.0,,,,,,,,,,,,0.058823529411764705,1.0,8.169934640522875e-05,0.001388888888888889,0.058823529411764705,0.0,0.001388888888888889,0.0,1.0,0.058823529411764705,0.0
ck_aa922e4fb07f4cf8,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_809567de31a80699,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_1631e08c293ccf00,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_5862169f1e71771e,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_10b77757c49e4967,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_a560dfb718c389cd,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_675b6b44afb5d263,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
ck_be305740d20fd182,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_5dbaa6cf47b8d39f,0.0,,,,,,,,,,,,0.2857142857142857,1.0,0.0003968253968253968,0.001388888888888889,0.2857142857142857,0.0,0.002777777777777778,0.0,1.0,0.14285714285714285,0.0
ck_bd2eb0d56171531d,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_8115dbbd42f33789,0.0,,,,,,,,,,,,0.5,1.0,0.0006944444444444445,0.001388888888888889,0.5,0.0,0.001388888888888889,0.0,1.0,0.5,0.0
ck_23e62b65dea53927,0.0,,,,,,,,,,,,0.5,1.0,0.0006944444444444445,0.001388888888888889,0.5,0.0,0.001388888888888889,0.0,1.0,0.5,0.0
ck_a6108640ff604ee5,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_8ad1927ab68f0d96,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_9f6d4ca89af76a2d,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_bdd240bf9e65eef7,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_132e00fd90fd8520,0.0,,,,,,,,,,,,0.07142857142857142,1.0,9.92063492063492e-05,0.001388888888888889,0.07142857142857142,0.0,0.001388888888888889,0.0,1.0,0.07142857142857142,0.0
ck_0428a77a0b9bde9c,0.0,,,,,,,,,,,,0.1,1.0,0.0001388888888888889,0.001388888888888889,0.1,0.0,0.001388888888888889,0.0,1.0,0.1,0.0
ck_973100473223fe7a,0.0,,,,,,,,,,,,0.2857142857142857,1.0,0.0003968253968253968,0.001388888888888889,0.2857142857142857,0.0,0.002777777777777778,0.0,1.0,0.14285714285714285,0.0
ck_e586e20a0b9d73a2,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_eeec4fba24c2a64c,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_78a61152f408ce0f,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_ec55e77bb3c3c7af,0.0,,,,,,,,,,,,0.2,1.0,0.0002777777777777778,0.001388888888888889,0.2,0.0,0.001388888888888889,0.0,1.0,0.2,0.0
ck_93398140481da797,0.0,,,,,,,,,,,,0.5,1.0,0.0006944444444444445,0.001388888888888889,0.5,0.0,0.001388888888888889,0.0,1.0,0.5,0.0
ck_41f53e564710d7c2,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_55e2435cc329cb80,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_559191c602641b99,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_b096c440a6eecd9c,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_29ff5cdb3f0c8c10,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_af21484a628f1319,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_cefd60009fd46ac2,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_1a20e5f89c5243c4,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_e89b0cf4b014894d,0.0,,,,,,,,,,,,0.5,1.0,0.0006944444444444445,0.001388888888888889,0.5,0.0,0.001388888888888889,0.0,1.0,0.5,0.0
ck_da649d53f91d5f28,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_5d15b627da6083d3,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_2bc9969770097ae7,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_4b70dda68048d1c7,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_fe0eedb2c029d39f,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_0b923110f59ff908,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_33eb7685a5ef35a5,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d0d63fbd56988951,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_ccce6d2739771869,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_9e4cc2a383b29ce9,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_6eedd427aad13471,0.0,,,,,,,,,,,,0.4,2.0,0.0005555555555555556,0.002777777777777778,0.2,0.0,0.002777777777777778,0.0,1.0,0.2,0.0
